Time,Antisurge_Valve_Opening_1st_stage,Antisurge_Valve_Opening_2nd_stage,Proc_Comp_bearing_DE_Side_radial_vibration_X_DIRECT,Proc_Comp_bearing_DE_Side_radial_vibration_Y_DIRECT,Proc_Comp_bearing_NDE_Side_radial_vibration_X_DIRECT,Proc_Comp_bearing_NDE_Side_radial_vibration_Y_DIRECT,Proc_comp_1st_STG_jornal_bearing_1_temperature_senA,Proc_comp_1st_STG_jornal_bearing_1_temperature_senB,Proc_comp_1st_STG_journal_bearing_1_temp_C,Proc_comp_1st_STG_jornal_bearing_2_temperature_senA,Proc_comp_1st_STG_jornal_bearing_2_temperature_senB,Proc_comp_1st_STG_journal_bearing_2_temp_C,Proc_Comp_axial_displacement_A,Proc_Comp_axial_displacement_B,Bearing_Metal_Temp_Thrust_Active_TC_1,Bearing_Metal_Temp_Thrust_Active_TC_2,Bearing_Metal_Temp_Thrust_Inactive_TC_1,Bearing_Metal_Temp_Thrust_Inactive_TC_2,Bearing_Metal_Temp_Thrust_Active_TC_3,Bearing_Metal_Temp_Thrust_Inactive_TC_3,Initial_Massflow_11,Phase_Mech_Total_22,Initial_Massflow_21,Phase_Mech_Total_21,Suction_Pressure_In,Discharge_pressure_out,Pressure_1st_side_stream,Compressor_Inlet_Temperature_from_Suction_Drum_In,Discharge_temperature_Out
2/24/17 11:00,4.7931,3.1746,13.1513,12.3522,15.3179,15.9193,69,60,66,62,67,66,0.2747,0.3575,81,78,58,59,82,56,223.1194,10248.1455,320.7639,14712.8623,3.16,15.9348,7.4299,       NaN,71.0989
2/24/17 12:00,6.6178,3.383,12.3556,11.8863,15.2102,16.2776,69,60,65,61,67,66,0.2742,0.358,81,77,58,59,81,56,233.024,10454.3545,328.8098,14852.249,3.2835,15.9506,7.5297,       NaN,71.1233
2/24/17 13:00,11.6484,8.4737,12.4128,12.3135,15.2439,16.1136,69,60,66,62,67,66,0.2701,0.3548,80,77,58,59,81,56.2632,219.7022,10191.4053,311.4137,14528.1738,3.0514,15.5286,7.2144,       NaN,74.0415
2/24/17 14:00,10.2564,8.1237,12.0822,12.295,15.5332,15.3541,69,60,66,62,67,66,0.2706,0.356,80,77,58,59,81,56,212.7565,10079.4687,301.5956,14180.8525,2.9022,15.2068,7.0095,       NaN,73.8828
2/24/17 15:00,11.3065,7.5458,12.703,12.4952,15.73,16.3735,69,60,66,62,67,66,0.2693,0.3544,79,77,58,59,81,56.1,225.4728,10459.666,317.91,14746.7324,3.0781,15.5568,7.2391,       NaN,73.7729
2/24/17 16:00,8.8645,7.2541,12.8493,11.7853,15.042,15.7351,69,60,66,62,67,66,0.2675,0.3524,79,76,58,59,80,57,223.0658,10299.0215,316.6083,14651.5625,3.0781,15.4051,7.2442,       NaN,72.7228
2/24/17 17:00,7.1136,5.4212,12.1117,11.6423,14.7863,15.4828,69,60,65.8667,62,67,66,0.2681,0.3531,79,76,58,59,79.8235,56,230.5629,10550.4355,328.4731,14810.8408,3.1798,15.4659,7.3239,       NaN,71.3919
2/24/17 18:00,6.7179,6.5104,12.4717,11.7004,15.3028,15.7956,69,60,66,62,67,66,0.268,0.355,79,76,58,59,80,57,220.733,10319.6436,316.1006,14633.7988,2.9999,15.3939,7.1529,       NaN,72.1368
2/24/17 19:00,2.1001,2.2955,12.4515,11.2033,15.1278,15.3843,69,60,66,62,67,66,0.2744,0.3623,83,80,58,59,83,56,201.4114,9479.6318,294.9347,13629.4189,2.9913,15.5082,7.1913,       NaN,69.0232
2/24/17 20:00,2.9577,2.2955,12.676,11.4052,15.1833,15.7679,69,60,65,61.5714,67,66,0.271,0.358,81,78,58,59,81,56,222.0222,10061.1211,321.4922,14405.6631,3.2602,15.8571,7.5171,       NaN,69.6947
2/24/17 21:00,2.9915,2.2955,12.8611,11.9754,15.0403,15.8183,69,60,65,62,67,66,0.2702,0.3571,81,78,58,59,80,56,222.2058,10020.2412,321.0561,14325.3125,3.2554,15.8407,7.4983,       NaN,69.7558
2/24/17 22:00,2.3687,2.2955,13.01,11.9796,14.9512,15.9041,69,60,65.6429,62,67,66,0.2708,0.3571,80,77,58,59,80,56,215.3569,10004.0654,315.7831,14489.4893,3.1051,15.7582,7.3534,       NaN,69.1697
2/24/17 23:00,2.0757,2.302,12.6517,11.8678,14.8873,15.995,69,60,65,62,67,66,0.2709,0.358,80,77,58,59,80,56,201.0007,9463.9629,297.8535,13803.209,3.0195,15.5679,7.2251,       NaN,68.5348
2/25/17 0:00,2.0757,2.3199,12.364,10.9661,15.5938,16.5022,69,60,66,62,67,66,0.2782,0.3644,81,78,58,59,81,56,198.2686,9341.5361,290.3163,13494.2158,2.9864,15.5379,7.1871,       NaN,68.2906
2/25/17 1:00,2.0757,2.2955,12.0688,11.332,15.2304,15.9647,69,60,65,61,67,66,0.2735,0.359,79,77,58,58,79,56,197.3683,9137.2461,287.6682,13254.9609,2.9255,15.1061,6.9994,       NaN,67.094
2/25/17 2:00,2.0757,2.2222,12.2345,11.0359,14.3372,15.2531,69,60,65,62,67,66,0.2725,0.3573,79,76,58,58,78.4062,56,193.6574,8919.0811,282.3122,12955.9795,2.9071,14.886,6.9207,       NaN,66.5079
2/25/17 3:00,2.0757,2.2466,11.8795,11.0056,14.7275,15.5862,69,60,65,62,67,66,0.2704,0.3565,78,76,58,58,78,56,187.6716,8516.9678,272.2192,12314.4014,2.8707,14.4846,6.7852,       NaN,65.409
2/25/17 4:00,2.1001,2.2466,11.9973,11.025,14.6787,15.1926,69,60,65,61,67,66,0.2704,0.3561,78,75,58,58,78,56,190.0789,8601.6934,273.7137,12383.5674,2.8718,14.3516,6.7424,       NaN,65.1038
2/25/17 5:00,2.0757,2.2466,12.1571,11.0553,14.6282,15.5257,69,59.5932,65,61,67,66,0.2709,0.3548,77,75,58,58,77,56,188.3027,8501.6123,271.5203,12265.6562,2.8669,14.3148,6.727,       NaN,64.7741
2/25/17 6:00,2.0948,2.2466,11.3824,10.7878,14.4852,15.5257,69,59.3469,65,61,67,66,0.2698,0.3551,77,75,58,58,77,56,188.4866,8476.748,270.4908,12188.249,2.8523,14.2198,6.6907,       NaN,64.6154
2/25/17 7:00,2.0566,2.2222,11.549,10.8425,15.0723,15.3894,69,59.775,65,61,67,66,0.27,0.3548,77,75,58,58.0625,77,56,189.9117,8544.7812,273.0865,12297.6699,2.856,14.2346,6.6911,       NaN,64.5299
2/25/17 8:00,2.0269,2.1734,11.9241,10.8534,14.6938,15.3944,69,60,65,62,67,66,0.2732,0.3578,82,79,58,59,82,56,191.6068,8798.5762,276.0982,12571.5342,2.9022,14.7029,6.8899,       NaN,66.105
2/25/17 9:00,2.3081,2.149,12.343,11.6381,15.5164,15.7477,69,60,66,62,67,66,0.2796,0.3628,83.2766,80.4412,58,59,83.6842,56,197.5084,9202.541,286.7557,13235.0469,2.9548,15.4498,7.108,       NaN,69.1575
2/25/17 10:00,2.2971,2.1734,12.1613,11.3967,15.1766,15.6417,69,60,66,62,67,66,0.2783,0.3612,82,79,58,59,82.05,56,194.9498,9154.6094,284.9926,13213.5342,2.939,15.3044,7.0673,       NaN,68.8034
2/25/17 11:00,3.8339,2.1734,12.4506,11.7584,15.0437,15.4171,69,60,66,62,67,66,0.2791,0.3626,84,81,58,59,84,56,202.9685,9389.4141,288.4507,13439.6387,2.9649,15.5978,7.1597,       NaN,70.7082
2/25/17 12:00,3.8584,2.7106,12.8754,11.8089,15.4054,16.0909,69,60,66,62,67,66,0.2795,0.3637,82.678,80,58,59,83,56,202.1841,9568.2529,292.9213,13655.6396,2.9718,15.5895,7.1604,       NaN,70.7684
2/25/17 13:00,10.9799,8.4249,12.4641,12.5314,15.1396,15.5837,69,60,66,62,67,66,0.2722,0.3551,81,78,58,59,81,57,218.9686,10364.6016,312.5942,14722.2598,3.0138,15.6216,7.2052,       NaN,73.9788
2/25/17 14:00,8.9915,7.1062,12.5137,12.2437,15.4743,15.2885,69,60,66,62,67,66,0.2724,0.3563,80,78,58,59,81,56.7115,207.1749,9995.2607,297.4296,14085.1992,2.9623,15.4965,7.1375,       NaN,73.4278
2/25/17 15:00,7.4794,7.4644,12.2269,12.1159,15.5887,15.3566,69,60,66,62,67,66,0.2755,0.36,80.0435,78,58,59,81,56,207.3777,9828.835,293.662,13825.5352,2.8824,15.1553,7.0071,       NaN,73.0647
2/25/17 16:00,5.961,6.569,12.8821,11.8795,15.4256,15.513,69,60,66,62,67,66,0.2709,0.3555,79,77,58,58.8983,80,56.0833,220.6516,10319.7812,315.8857,14658.0937,2.9965,15.53,7.2064,       NaN,72.2694
2/25/17 17:00,4.127,5.5922,12.6172,11.999,15.2187,15.4474,69,60,66,62,67,66,0.2739,0.3585,79,77,58,59,79.9697,56,206.5556,9687.1104,297.8768,13815.0684,2.9744,15.4536,7.1568,       NaN,71.2926
2/25/17 18:00,2.735,3.8095,12.6323,11.565,14.6013,15.5408,69,60,66,62,67,66,0.2773,0.3626,83,80.087,58,59,83,56,199.3062,9406.3555,289.707,13438.1836,2.9267,15.348,7.0862,       NaN,69.8242
2/25/17 19:00,2.1372,2.2365,12.2277,11.2496,14.6417,16.0202,69,60,65.375,62,67,66,0.2765,0.3634,82,79,58,59,82,56,197.5907,9204.9941,284.2253,13175.9111,2.8876,15.1021,6.9674,       NaN,68.2125
2/25/17 20:00,2.072,2.2222,12.8535,11.4287,14.6433,15.4853,69,60,66,62,67,66,0.2775,0.3628,82,79,58,59,82,57,189.1709,8923.2471,277.9132,12928.9365,2.9123,15.2427,7.0159,       NaN,69.0037
2/25/17 21:00,2.0024,2.2222,11.808,11.2142,14.8351,15.6367,69,60,65.2909,62,67,66,0.2758,0.3626,80,78,58,59,80.7083,56,192.6099,9021.667,280.3097,12993.4111,2.9045,15.0882,6.9871,       NaN,67.4188
2/25/17 22:00,2.0269,2.2365,12.0906,11.2151,15.0555,15.4828,69,60,65,61.0952,67,66,0.2771,0.3605,80,78,58,58,80,56,194.091,9062.2295,283.6812,13143.6133,2.9244,15.1679,7.006,       NaN,67.514
2/25/17 23:00,2.0269,2.2222,12.5019,11.5372,14.9512,15.8814,69,60,65,62,67,66,0.2741,0.3591,79,77,58,59,79,56,200.4097,9302.8848,293.1973,13569.332,2.9744,15.3156,7.0901,       NaN,67.5604
2/26/17 0:00,2.0269,2.2365,12.4145,11.2344,14.7527,15.3112,69,60,65.2857,62,67,66,0.2741,0.3597,79,77,58,59,79,56,198.4744,9204.1113,290.8129,13433.6807,2.9608,15.267,7.0783,       NaN,67.2552
2/26/17 1:00,2.0269,2.2222,12.6609,11.6423,14.931,15.7477,69,60,65,62,67,66,0.2731,0.3573,78.7692,76,58,59,78,56,203.0392,9375.3203,295.3426,13610.624,2.9755,15.3993,7.1087,       NaN,67.6581
2/26/17 2:00,0,2.2466,12.4077,11.533,14.7931,15.7275,69,60,65,62,67,66,0.2731,0.3568,78,76,58,58,78,56,202.175,9474.2412,294.8814,13838.4951,2.9709,15.3626,7.094,       NaN,67.2674
2/26/17 3:00,0,2.2466,12.5373,11.6457,14.4381,15.0891,69,60,65,62,67,66,0.2705,0.3559,77,75,58,58,77,56,199.3354,9277.2061,289.7976,13550.0596,2.8816,14.9194,6.8861,       NaN,66.1123
2/26/17 4:00,0,2.2466,12.221,11.5994,14.3826,14.8418,69,60,65,62,67,66,0.2714,0.3558,77,75,58,58.5,77,56,202.7594,9410.8066,293.8058,13743.002,2.8974,14.9853,6.92,       NaN,66.1783
2/26/17 5:00,0,2.2466,12.2706,11.8089,14.0327,14.5895,69,60,65,62,67,66,0.2683,0.353,77,75,58,59,76,56,200.8171,9330.5361,291.0778,13626.1465,2.8778,14.8352,6.8521,       NaN,65.8681
2/26/17 6:00,0,2.2466,12.4002,11.7079,14.5895,15.2355,69,60,65.4792,62,67,66,0.2685,0.3529,77,75,58,59,77,56,203.8874,9473.1904,295.1347,13821.96,2.9011,14.9377,6.8983,       NaN,66.0806
2/26/17 7:00,0,2.2466,12.1605,11.7231,14.5407,15.3036,69,60,66,62,67,66,0.2698,0.3542,77,75,58,59,77,56,198.3446,9240.9814,287.764,13486.082,2.8692,14.8791,6.8596,       NaN,65.9194
2/26/17 8:00,0,2.1876,12.2992,11.4211,14.3288,15.4272,69,60,65,62,67,66,0.2719,0.3564,78,76,58,59,78,56,199.8259,9262.25,290.8613,13508.916,2.9451,15.0952,7.0124,       NaN,66.1294
2/26/17 9:00,0,2.1591,12.7332,11.5919,14.4835,15.6392,69,60,65,61,67,66,0.2753,0.3603,82,79,58,59,83,56,200.3954,9470.2275,293.9157,13747.8115,2.9657,15.5167,7.1477,       NaN,67.4481
2/26/17 10:00,1.7338,2.149,12.4363,11.7584,14.8974,15.4828,69,60,66,62,67,66,0.2758,0.3597,81,78,58,59,81,56,205.2785,9572.6562,300.9057,13900.6299,3.0232,15.6405,7.235,       NaN,68.1807
2/26/17 11:00,3.6549,2.212,13.0646,12.4414,15.2826,15.5988,69,60,66,62,67.8333,66,0.2754,0.3585,80,78,58,59,80,56,217.636,10038.3047,315.0888,14525.7539,3.0904,15.8764,7.3293,       NaN,70.3028
2/26/17 12:00,6.8276,2.4176,12.6096,12.0612,15.4542,15.6821,69,60,66,62,67,66,0.2768,0.3609,82,79,58,59,82,57,229.2868,10418.6562,325.6221,14920.332,3.1738,16.08,7.4218,       NaN,71.0818
2/26/17 13:00,9.2959,7.5946,12.6239,12.5078,15.0403,16.0555,69,60,66,62,67,66,0.2748,0.3589,80,78,58,59,81,56,226.7969,10576.1611,323.5151,15044.7676,3.1077,15.8596,7.3632,       NaN,73.2991
2/26/17 14:00,8.8816,6.3004,13.121,11.9721,15.439,15.7527,69,60,66,62,67.7451,66.9,0.277,0.3615,81,79,58,59,82,57,222.6986,10351.1338,317.1654,14773.7217,3.0468,15.7857,7.2718,       NaN,72.7521
2/26/17 15:00,7.79,7.1896,12.3051,11.7845,15.0908,15.9193,69,60,66,62,67.2,66.3966,0.2741,0.3596,80,78,58,59,80.6383,57,217.2783,10231.5908,311.5132,14528.501,2.9781,15.543,7.1908,       NaN,73.0452
2/26/17 16:00,10.0122,6.4225,12.8392,12.3093,14.9478,15.4928,69,60,66,62,67.3684,67,0.2727,0.3583,79,77,58,59,79.125,57,224.8048,10492.1182,319.5898,15017.7793,3.0488,15.7289,7.2452,       NaN,73.5238
2/26/17 17:00,7.4439,6.3776,12.7257,12.0772,15.5399,15.6543,69,60,66,62,67,66,0.2731,0.3597,79,77,58,59,79,57,216.2159,10161.0244,311.1565,14486.1094,3.0416,15.6374,7.2437,       NaN,72.5079
2/26/17 18:00,3.0525,3.8339,12.2698,11.5683,15.4272,15.3515,69,60,66,62,67,66,0.2767,0.3633,79.5833,78,58,59,79.2692,56,197.3812,9335.7598,288.582,13408.8281,2.9169,15.2711,7.06,       NaN,70.2808
2/26/17 19:00,2.1245,2.6374,12.5743,11.3042,15.2254,15.397,69,60,66,62,67,66,0.2779,0.3637,79,77,58,58,79,56,196.308,9283.3037,286.0166,13392.8086,2.9368,15.3783,7.1,       NaN,68.7179
2/26/17 20:00,2.0863,2.3069,12.8703,11.1806,15.0403,15.9521,69,60,66,62,67,66,0.2759,0.3628,78,77,58,59,78,56,195.2039,9194.5967,288.593,13417.0459,2.995,15.5448,7.1888,       NaN,68.4737
2/26/17 21:00,2.0757,2.3199,12.6155,11.1293,15.5265,16.4946,69,60,66,62,67.5,66,0.2767,0.3633,79,77,58,59,78,57,199.714,9428.8037,292.1598,13578.6289,2.956,15.4593,7.1441,       NaN,68.4493
2/26/17 22:00,2.0513,2.3199,12.459,11.5952,14.386,15.3112,69,60,66,62,67,66,0.2748,0.362,82,79,58,59,82,56,200.4159,9403.4014,294.5234,13708.8525,2.9646,15.4872,7.1411,       NaN,68.2784
2/26/17 23:00,2.0757,2.2955,12.385,11.8122,15.1228,15.6846,69,60,66,62,67,66,0.2713,0.3579,80,77,58,59,80,56,205.9907,9573.2666,302.0085,13955.1016,3.0123,15.4872,7.1785,       NaN,68.0586
2/27/17 0:00,2.0757,2.2222,12.2757,11.6693,14.5828,15.5761,69,60,65,61,67,66,0.2702,0.357,79,77,58,58,79,56,198.8091,9131.3184,289.8973,13316.6514,2.9221,15.0707,6.9719,       NaN,67.1795
2/27/17 1:00,0,2.2462,12.819,11.374,14.8351,15.3515,69,60,66,62,67,66,0.2708,0.3584,79,76,58,59,78.3846,56,204.0821,9480.6875,296.0555,13856.8027,2.9451,15.1758,7.0124,       NaN,66.6422
2/27/17 2:00,0,2.2222,12.3775,11.7424,15.4054,15.7048,69,60,66,62,67,66,0.2709,0.3562,78,76,58,59,78,56,207.5124,9639.5264,301.0887,14096.3223,2.9522,15.2051,7.01,       NaN,66.6911
2/27/17 3:00,0,2.2222,12.7105,11.6962,15.0017,15.4651,69,60,66,62,67.85,66,0.2714,0.3548,78,76,58,59,77,57,209.9448,9774.9687,305.7778,14360.1084,2.9792,15.359,7.0708,       NaN,67.1062
2/27/17 4:00,0,2.2222,13.1731,11.8947,14.9327,15.6543,69,60,66,62,67,66,0.2673,0.3526,77,75,58,59,77,56,210.5723,9738.335,305.3049,14284.249,2.9439,15.0635,6.9713,       NaN,66.4713
2/27/17 5:00,0,2.2222,12.2479,12.1344,15.2792,15.4247,69,60,65,62,67,66,0.2665,0.3525,77,75,58,59,76,56,211.6631,9762.3027,307.0059,14347.8418,2.9597,15.1233,6.997,       NaN,66.5446
2/27/17 6:00,0,2.2226,12.5886,12.073,14.7157,15.7351,69,60,65,62,67,66,0.2679,0.3531,77,75,58,59,77,56,203.1118,9532.1396,296.1441,13922.1582,2.8658,14.8498,6.8584,       NaN,66.105
2/27/17 7:00,0,2.2218,12.4649,11.6886,14.7291,15.0563,69,60,66,62,67,66,0.27,0.3554,78,75,58,59,77,56,203.5907,9596.7832,297.2197,13990.2129,2.8887,15.0128,6.9298,       NaN,66.4225
2/27/17 8:00,0,2.1734,12.1319,11.9485,14.8318,15.6947,69,60,66,62,67,66,0.2714,0.3567,79,76,58,59,78,56,210.7502,9787.5312,307.3391,14301.4512,2.9488,15.3411,7.0881,       NaN,67.1795
2/27/17 9:00,1.6947,2.149,12.9612,11.9721,15.2758,15.7654,69,60,66,62,67,66,0.2726,0.3569,79,76,58,59,78,56,208.5615,9758.0391,305.3723,14206.3174,3.0465,15.7993,7.2906,       NaN,68.718
2/27/17 10:00,1.7094,2.149,12.2631,11.5725,15.2372,15.8108,69,60,66,62,67,66,0.275,0.3596,81,79,58,59,82,56,201.9553,9442.7646,295.3079,13699.9814,3.0085,15.5788,7.1947,       NaN,68.1807
2/27/17 11:00,2.6504,2.1734,12.8838,12.6172,15.153,16.0177,69,60,66,62,67,66,0.2736,0.3574,80,78,58,59,81,56,216.6331,9987.2305,316.9879,14500.3721,3.1306,15.9128,7.394,       NaN,69.4261
2/27/17 12:00,4.4656,2.1734,12.7316,11.7273,15.3852,16.2877,69,60,65,61.55,67,66,0.2742,0.357,80,78,58,59,81,56,226.0877,10239.874,323.8365,14706.1709,3.2809,16.1731,7.5695,       NaN,70.7937
2/27/17 13:00,7.8429,3.6386,12.7896,12.3245,15.4424,15.9849,69,60,65,62,67,66,0.2743,0.3572,79.9,78,58,58.1786,80,56,227.3419,10455.8066,322.1766,15010.793,3.2277,16.1106,7.5274,       NaN,72.0879
2/27/17 14:00,7.5731,5.9829,12.507,12.0175,15.4407,15.9748,69,60,66,62,67,66,0.2706,0.3557,79,77,58,59,80,57,233.9873,10656.3525,329.7713,14990.6484,3.2527,15.9256,7.5171,       NaN,72.3077
2/27/17 15:00,4.7912,4.8596,11.988,11.6381,15.2271,15.8461,69,60,66,62,67,66,0.2754,0.3608,82,81,58,59,83,56,200.4427,9566.1562,288.9747,13547.4609,2.9244,15.3685,7.0862,       NaN,71.4481
2/27/17 16:00,4.1026,3.21,12.978,11.7778,15.1934,15.942,69,60,65.8182,62,67,66,0.2712,0.3567,80,78.1667,58,59,80,56,217.7375,10138.7773,316.377,14648.0312,3.1261,15.7283,7.3509,       NaN,70.3932
2/27/17 17:00,2.149,2.4908,12.4784,11.332,14.9192,15.3465,69,60,66,62,67,66,0.2763,0.3625,81,79,58,59,81,57,193.3664,9135.9893,283.9146,13232.4932,2.9022,15.2759,7.0272,       NaN,69.1648
2/27/17 18:00,3.2601,2.2955,12.6828,11.7231,14.788,15.73,69,60,66,62,67,66,0.2743,0.359,80,78,58,59,80,56,208.7485,9722.293,303.9743,14043.917,3.0022,15.6283,7.2174,       NaN,69.2894
2/27/17 19:00,2.1245,2.2955,12.5743,11.5456,14.6989,15.7527,69,60,66,62,67.06,66,0.2718,0.359,79,77,58,59,79,57,195.6636,9236.2578,289.6981,13548.1602,2.8864,15.2242,7.0067,       NaN,67.7485
2/27/17 20:00,2.107,2.2711,13.0125,12.2319,14.8065,15.2077,69,60,66,62,67.8837,66,0.2678,0.3539,78,76,58,59,77,57,208.6881,9833.0156,309.0191,14408.8906,2.9548,15.4752,7.127,       NaN,68.1319
2/27/17 21:00,0,2.2723,13.0924,12.422,14.7359,15.8411,69,60,65.5385,62,67,66,0.2688,0.3532,77,76,58,59,77,56,208.874,9874.541,309.4926,14489.0176,2.9755,15.4792,7.1606,       NaN,67.4969
2/27/17 22:00,0,2.2943,12.9385,12.2706,15.296,15.73,69,60,66,62,67,66,0.2695,0.3545,77,76,58,59,77,56,206.2609,9833.0283,306.2292,14451.0381,2.9548,15.5426,7.1378,       NaN,67.7338
2/27/17 23:00,0,2.2711,13.158,11.9914,15.0387,15.8663,69,60,65,62,67,66,0.2679,0.3545,77,75,58,58,77,56,209.1723,9970.3057,309.7102,14600.9082,2.9364,15.4645,7.1118,       NaN,67.5873
2/28/17 0:00,0,2.2723,13.1092,12.0452,14.5475,15.5433,69,60,65.3333,62,67.7391,66,0.2652,0.3494,76,74,58,59,76,56,207.4504,9857.2686,307.1051,14542.2881,2.8827,15.1916,6.9835,       NaN,67.0574
2/28/17 1:00,0,2.2955,12.7686,11.925,14.9293,15.6039,69,60,66,62,67.6667,66,0.2646,0.3498,76,75,58,59,76,56.1,211.1031,9977.79,310.0302,14656.3066,2.8876,15.1821,6.9683,       NaN,67.0501
2/28/17 2:00,0,0.1221,13.0125,11.9443,15.2809,15.7578,69,60,65,62,67,66,0.2615,0.3488,75.75,74,58,59,76,56,208.6435,9799.7324,305.3315,14477.8086,2.8729,15.0295,6.8862,       NaN,66.5055
2/28/17 3:00,0,0.142,12.8628,12.3489,15.0706,15.4727,69,60,65,62,67,66,0.2606,0.3454,75,74,58,59,75,56,211.2275,9911.1133,308.4969,14604.6025,2.8658,14.9585,6.8652,       NaN,66.4298
2/28/17 4:00,0,0.1221,12.5516,12.29,14.6013,15.4928,69,60,65,62,67.7143,66,0.2621,0.3464,76,74,58,59,75,56,208.2665,9749.4902,304.8755,14452.3262,2.8399,14.8777,6.8171,       NaN,66.0806
2/28/17 5:00,0,0.1221,12.618,11.824,14.6837,15.4853,69,60,65,62,67,66,0.2671,0.353,78,75.1053,58,58,77,56,194.1497,9272.2363,284.5576,13595.2979,2.7486,14.7194,6.7139,       NaN,66.0391
2/28/17 6:00,0,0.1221,12.0099,11.6533,14.8233,15.2531,69,60,65,62,67.9091,66,0.268,0.3535,78,76,58,59,77.2889,56,192.1248,9196.2979,282.9818,13577.4141,2.7106,14.6501,6.6654,       NaN,65.8291
2/28/17 7:00,0,0.0977,12.6449,11.7963,14.7813,15.185,69,60,66,62,67,66,0.2693,0.3536,79,77,58,59,78,56,188.8488,9091.5908,279.3271,13342.7695,2.7302,14.7758,6.7169,       NaN,66.0733
2/28/17 8:00,0,2.2711,12.2908,11.2226,14.6467,15.3894,69,60,66,62,67,66,0.2713,0.3556,81.1667,79,58,59,81,56,195.26,9249.7285,285.7543,13492.9512,2.7448,14.7797,6.7735,       NaN,65.8291
2/28/17 9:00,0,2.2711,12.7324,11.7231,15.148,15.7351,69,60,66,62,67,66,0.2691,0.3558,81,78,58,59,81,56,197.1172,9392.584,290.0078,13696.708,2.8109,15.0317,6.8857,       NaN,66.4786
2/28/17 10:00,0,2.2711,12.4145,11.8787,15.1749,15.5055,69,60,66,62,67,66,0.269,0.3545,80,78,58,59,80,57,205.0676,9774.376,303.0609,14255.4434,2.9158,15.3912,7.0787,       NaN,67.1893
2/28/17 11:00,2.0065,2.2711,12.7021,12.1344,14.5761,15.8133,69,60,65,62,67,66,0.2698,0.3542,80,78,58,59,80,56,215.8802,10023.9023,314.4079,14576.1846,3.0292,15.7502,7.2633,       NaN,68.5446
2/28/17 12:00,4.0293,2.2955,12.8476,11.9721,15.2859,16.6031,69,60,66,62,67,66,0.2694,0.3541,80,78,58,59,80,57,219.8079,10037.5771,318.3871,14484.1953,3.0585,15.7363,7.2836,       NaN,70.0708
2/28/17 13:00,7.5458,2.3712,12.486,12.0923,15.3532,16.0581,69,60,65,61,67,66,0.2714,0.3547,80,78,58,59,81,56,230.8243,10424.4385,324.4172,14944.8711,3.2366,16.0364,7.4715,       NaN,71.5279
2/28/17 14:00,7.7167,3.8042,12.8468,11.7273,15.6207,15.7326,69,60,65.5,61.7931,67,66,0.271,0.3528,80,77.3721,58,59,80.0702,56,236.9292,10543.9365,330.2369,14928.2598,3.32,16.0122,7.5582,       NaN,71.5849
2/28/17 15:00,9.8684,4.8596,12.8115,11.6735,15.3431,16.3053,69,60,66,62,67,66,0.2693,0.3529,80,78,58,59,80,57,240.0544,10528.1328,333.653,14864.0811,3.3332,16.0606,7.5967,       NaN,71.8812
2/28/17 16:00,8.7807,4.8694,12.9544,12.057,15.6342,16.1035,69,60,66,62,67,66,0.2683,0.3532,79,77,58,59,79.4722,57,229.8821,10420.248,322.663,14876.9541,3.0706,15.7303,7.255,       NaN,72.0016
2/28/17 17:00,6.3248,5.1608,13.1269,12.205,15.6308,16.0833,69,60,66,62,67,66,0.267,0.3513,78,76,58,59,78,57,215.3589,10113.2129,313.0035,14557.9531,3.0269,15.5136,7.2004,       NaN,71.3618
2/28/17 18:00,2.1961,2.2955,12.639,11.4674,15.185,15.6569,69,60,66,62,67,66,0.2737,0.361,82,81,58,59,84,56,200.6068,9466.8545,295.3602,13817.9336,2.9255,15.5127,7.1118,       NaN,68.801
2/28/17 19:00,2.6682,2.2955,12.4204,11.9561,14.7628,15.7881,69,60,65,62,67,66,0.27,0.3565,80,79,58,59,80,56,214.457,9974.2197,314.5458,14424.4287,3.143,15.8449,7.3963,       NaN,69.3105
2/28/17 20:00,2.1001,2.2955,13.02,12.1689,14.9932,15.7729,69,60,66,62,67,66,0.2667,0.3523,79,78,58,59,79,57,209.47,9813.5508,308.6911,14332.7051,2.9988,15.493,7.1711,       NaN,68.3972
2/28/17 21:00,1.7094,2.2955,13.0865,12.115,15.1917,16.1943,69,60,66,62,67,66,0.2654,0.3529,79,78,58,59,78.1667,56.8679,211.0683,9901.5996,311.3515,14451.9834,2.9879,15.4872,7.1734,       NaN,67.8388
2/28/17 22:00,0,2.2955,12.3489,11.8434,15.2321,16.0278,69,60,65,62,67,66,0.2654,0.3518,78,77,58,59,78,56,208.3451,9906.79,309.0822,14477.124,2.9841,15.4232,7.1538,       NaN,67.6711
2/28/17 23:00,1.7338,2.2955,12.8115,11.3698,14.7813,15.7048,69,60,65,62,67,66,0.2696,0.3559,79,78,58,59,79,56,199.3722,9326.5254,292.9191,13569.3672,2.8853,15.1382,6.9784,       NaN,67.1404
3/1/17 0:00,0,2.2955,12.8611,12.1428,14.5996,15.9268,69,60,65,62,67,66,0.2668,0.3526,78,77,58,59,78,56,209.4813,9945.7148,309.426,14593.3115,2.9499,15.4652,7.1169,       NaN,67.567
